DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2014,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2015,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2016,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2017,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2018,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2019,0.5,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2020,0.5,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,1995,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,1996,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,1997,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,1998,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,1999,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2000,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2001,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2002,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2003,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2004,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2006,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2007,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2008,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2009,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2010,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2011,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2012,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2013,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2014,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2015,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2016,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2017,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2018,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2019,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Croatia,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,1995,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,1996,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,1997,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,1998,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,1999,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2000,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2001,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2002,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2003,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2004,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2005,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2006,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2007,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2009,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2011,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2013,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2014,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2015,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2016,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2017,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2018,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2019,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Hungary,2020,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,1995,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,1996,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,1997,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,1998,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,1999,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2000,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2001,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2002,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2003,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2004,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2005,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2006,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2007,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2008,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2009,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2010,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2011,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2012,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2013,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2014,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2015,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2016,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2017,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2018,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2019,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Ireland,2020,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,1998,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,1999,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2000,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2001,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2002,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2003,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2004,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2005,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2006,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2007,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2008,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2009,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2010,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2011,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2012,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2013,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2014,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2015,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2016,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2017,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2018,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2019,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Iceland,2020,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2001,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2002,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2003,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2004,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2005,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2006,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2007,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2008,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2009,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2010,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2011,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2012,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2013,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2014,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2015,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2016,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2017,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2018,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2019,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Italy,2020,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2000,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2001,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2002,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2003,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2004,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2005,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2006,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2007,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2008,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2009,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2010,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2011,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2014,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2015,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2016,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2017,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2018,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2019,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Lithuania,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,1995,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,1996,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,1997,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,1998,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,1999,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2000,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2001,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2002,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2003,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2004,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2005,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2006,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2007,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2009,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2011,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2014,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2015,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Luxembourg,2017,0.2,
